Pos,Juego,Mes,Año,HorasV,HorasT,Streamers,MaxEsp,MaxCan,PromEsp,PromCan
120,The Witcher 3: Wild Hunt,Junio,2019,"    563,385 horas","    56,700 horas","    8,354 streamers",NA,NA,    783 espectadores,    78 canales
131,Roblox,Junio,2019,"    521,886 horas","    94,986 horas","   20,333 streamers","    4,061 espectadores",NA,    725 espectadores,   132 canales
134,Stardew Valley,Junio,2019,"    502,095 horas","    42,475 horas","    7,886 streamers",NA,NA,NA,NA
154,Star Citizen,Junio,2019,"    425,424 horas","    19,109 horas","    1,691 streamers",NA,NA,    591 espectadores,    26 canales
9,Overwatch,Julio,2019," 29,237,452 horas","   803,728 horas","  101,433 streamers",NA,NA," 39,350 espectadores"," 1,081 canales"
157,Guild Wars 2,Julio,2019,"    377,383 horas","    27,667 horas","    2,545 streamers","    2,075 espectadores",NA,    507 espectadores,    37 canales
1,Fortnite,Agosto,2019," 89,053,008 horas"," 5,436,945 horas","  596,217 streamers",NA,NA,"119,856 espectadores"," 7,317 canales"
162,Bloodborne,Agosto,2019,"    349,604 horas","    27,129 horas","    3,929 streamers","    4,876 espectadores",NA,    470 espectadores,    36 canales
48,Tekken 7,Septiembre,2019,"  1,929,707 horas","    52,215 horas","    8,139 streamers","   23,642 espectadores",NA,"  2,683 espectadores",    72 canales
68,Street Fighter V,Septiembre,2019,"  1,290,087 horas","    24,899 horas","    2,848 streamers","   26,792 espectadores",NA,"  1,794 espectadores",    34 canales
89,Dark Souls III,Septiembre,2019,"    777,388 horas","    58,792 horas","    8,692 streamers","   14,902 espectadores",NA,"  1,081 espectadores",    81 canales
103,Super Smash Bros. Melee,Septiembre,2019,"    599,617 horas","     9,769 horas","    1,539 streamers","   44,029 espectadores",NA,    833 espectadores,NA
2,Fortnite,Octubre,2019," 79,089,347 horas"," 3,933,947 horas","  437,772 streamers","1,611,930 espectadores",NA,"106,445 espectadores"," 5,294 canales"
155,The Witcher 3: Wild Hunt,Octubre,2019,"    393,968 horas","    40,540 horas","    5,656 streamers","    4,370 espectadores",NA,    530 espectadores,    54 canales
77,VRChat,Noviembre,2019,"  1,016,335 horas","    52,088 horas","    5,281 streamers","   14,971 espectadores",NA,NA,    72 canales
110,Stardew Valley,Noviembre,2019,"    630,598 horas","    43,176 horas","    7,647 streamers","    9,492 espectadores",NA,    877 espectadores,    60 canales
136,The Witcher 3: Wild Hunt,Noviembre,2019,"    416,812 horas","    42,142 horas","    6,249 streamers",NA,NA,    579 espectadores,NA
81,Dark Souls III,Diciembre,2019,"  1,117,965 horas","    73,875 horas","   10,795 streamers","   17,809 espectadores",NA,"  1,504 espectadores",    99 canales
120,iRacing,Diciembre,2019,"    621,892 horas","    37,650 horas","    3,203 streamers",NA,NA,    837 espectadores,    50 canales
137,Terraria,Diciembre,2019,"    522,738 horas","    59,682 horas","   11,573 streamers","   13,148 espectadores",NA,    703 espectadores,    80 canales
7,Counter-Strike: Global Offensive,Enero,2020," 33,893,286 horas"," 1,217,678 horas","  168,202 streamers","  257,488 espectadores",NA," 45,616 espectadores"," 1,638 canales"
23,Destiny 2,Enero,2020,"  6,709,117 horas","   416,818 horas","   41,292 streamers","  157,168 espectadores",NA,"  9,029 espectadores",   560 canales
74,The Legend of Zelda: Ocarina of Time,Enero,2020,"  1,342,335 horas","    27,001 horas","    2,116 streamers","  165,946 espectadores",NA,"  1,806 espectadores",    36 canales
77,VRChat,Febrero,2020,"  1,072,777 horas","    55,662 horas","    5,668 streamers","    6,883 espectadores",NA,NA,    80 canales
82,Chess,Febrero,2020,"  1,026,827 horas","    17,289 horas","    1,372 streamers",NA,NA,"  1,477 espectadores",NA
83,The Legend of Zelda: Ocarina of Time,Febrero,2020,"  1,023,914 horas","    29,300 horas","    2,254 streamers","   20,463 espectadores",NA,"  1,473 espectadores",    42 canales
55,Sea of Thieves,Marzo,2020,"  2,133,919 horas","   173,625 horas","   20,210 streamers","   32,892 espectadores",NA,"  2,872 espectadores",   233 canales
128,Summoners War: Sky Arena,Marzo,2020,"    739,890 horas","    17,239 horas","    1,039 streamers",NA,NA,    995 espectadores,    23 canales
120,Bloodborne,Abril,2020,"    988,379 horas","    55,067 horas","    6,026 streamers","   14,531 espectadores",NA,"  1,374 espectadores",    76 canales
21,Sea of Thieves,Mayo,2020," 13,382,265 horas","   384,757 horas","   33,764 streamers","   76,126 espectadores",NA," 18,011 espectadores",   517 canales
29,Chess,Mayo,2020,"  8,014,578 horas","    45,546 horas","    5,060 streamers","   81,672 espectadores",NA," 10,786 espectadores",    61 canales
44,Dark Souls III,Mayo,2020,"  4,305,343 horas","   185,872 horas","   18,693 streamers","   43,941 espectadores",NA,"  5,794 espectadores",   250 canales
79,iRacing,Mayo,2020,"  2,116,585 horas","   104,142 horas","    6,636 streamers","   23,949 espectadores",NA,"  2,848 espectadores",   140 canales
110,Tekken 7,Mayo,2020,"  1,285,090 horas","    57,439 horas","    7,277 streamers","   36,760 espectadores",NA,"  1,729 espectadores",    77 canales
116,Roblox,Mayo,2020,"  1,173,499 horas","   231,396 horas","   29,952 streamers","   12,067 espectadores",NA,NA,   311 canales
169,Dofus,Mayo,2020,"    724,589 horas","    24,857 horas","    1,471 streamers","    3,937 espectadores",NA,    975 espectadores,    33 canales
173,Guild Wars 2,Mayo,2020,"    697,004 horas","    47,723 horas","    3,295 streamers",NA,NA,    938 espectadores,    64 canales
23,Chess,Junio,2020," 12,622,789 horas","    65,732 horas","   10,241 streamers","  155,183 espectadores",NA," 17,556 espectadores",    91 canales
75,Star Citizen,Junio,2020,"  2,050,585 horas","    57,125 horas","    3,476 streamers",NA,NA,"  2,851 espectadores",    79 canales
17,Overwatch,Julio,2020," 17,368,052 horas","   883,835 horas","   81,725 streamers",NA,NA,NA," 1,189 canales"
35,Sea of Thieves,Julio,2020,"  5,972,355 horas","   349,134 horas","   33,636 streamers","   41,888 espectadores",NA,"  8,038 espectadores",   469 canales
187,Guild Wars 2,Julio,2020,"    571,762 horas","    37,136 horas","    2,779 streamers","    5,913 espectadores",NA,    769 espectadores,    49 canales
18,Overwatch,Agosto,2020," 12,834,847 horas","   826,326 horas","   81,557 streamers","   63,488 espectadores",NA," 17,274 espectadores"," 1,112 canales"
66,Guild Wars 2,Agosto,2020,"  2,395,254 horas","    54,570 horas","    4,182 streamers",NA,NA,"  3,223 espectadores",NA
190,Super Smash Bros. Melee,Agosto,2020,"    546,261 horas","    25,709 horas","    3,180 streamers","    6,774 espectadores",NA,    735 espectadores,    34 canales
4,Fortnite,Septiembre,2020," 77,824,133 horas"," 6,265,599 horas","  561,921 streamers","  271,740 espectadores",NA,NA,NA
33,Destiny 2,Septiembre,2020,"  6,306,724 horas","   631,399 horas","   46,274 streamers","   30,941 espectadores",NA,"  8,771 espectadores",   878 canales
47,Chess,Septiembre,2020,"  4,754,306 horas","    39,817 horas","    4,329 streamers","  123,597 espectadores",NA,"  6,612 espectadores",    55 canales
64,VRChat,Septiembre,2020,"  2,783,769 horas","    83,315 horas","    7,826 streamers","   81,185 espectadores",NA,"  3,871 espectadores",   115 canales
123,Dofus,Septiembre,2020,"  1,024,725 horas","    24,033 horas","    1,732 streamers","   32,074 espectadores",NA,"  1,425 espectadores",    33 canales
117,Roblox,Octubre,2020,"  1,135,755 horas","   223,733 horas","   30,776 streamers","   53,477 espectadores",NA,"  1,528 espectadores",   301 canales
134,Star Citizen,Octubre,2020,"    946,879 horas","    40,097 horas","    2,624 streamers","   16,103 espectadores",NA,"  1,274 espectadores",    53 canales
52,VRChat,Noviembre,2020,"  4,023,302 horas","    92,517 horas","    9,832 streamers","   50,325 espectadores",NA,NA,   128 canales
56,Sea of Thieves,Noviembre,2020,"  3,432,018 horas","   290,694 horas","   29,024 streamers","   42,929 espectadores",NA,"  4,773 espectadores",NA
86,Dark Souls III,Noviembre,2020,"  1,851,380 horas","   152,333 horas","   18,418 streamers","   10,893 espectadores",NA,"  2,574 espectadores",   211 canales
196,Guild Wars 2,Noviembre,2020,"    569,961 horas","    41,574 horas","    2,881 streamers","    2,074 espectadores",NA,    792 espectadores,    57 canales
2,Fortnite,Diciembre,2020,"108,692,225 horas"," 7,231,028 horas","  667,652 streamers","1,585,293 espectadores",NA,"146,288 espectadores"," 9,732 canales"
70,Age of Empires II,Diciembre,2020,"  2,721,869 horas","    48,943 horas","    4,223 streamers","   33,090 espectadores",NA,"  3,663 espectadores",    65 canales
105,Star Citizen,Diciembre,2020,"  1,480,988 horas","    54,371 horas","    3,384 streamers",NA,NA,"  1,993 espectadores",    73 canales
159,The Legend of Zelda: Ocarina of Time,Diciembre,2020,"    840,159 horas","    43,235 horas","    3,295 streamers","   57,580 espectadores",NA,NA,    58 canales
35,Stardew Valley,Enero,2021,"  7,548,952 horas","   316,734 horas","   37,286 streamers","   42,766 espectadores",NA," 10,160 espectadores",NA
40,Destiny 2,Enero,2021,"  6,369,404 horas","   614,106 horas","   46,462 streamers","   22,283 espectadores",NA,"  8,572 espectadores",   826 canales
56,Age of Empires II,Enero,2021,"  3,632,218 horas","    57,995 horas","    5,072 streamers","   27,875 espectadores",NA,"  4,888 espectadores",    78 canales
168,Bloodborne,Enero,2021,"    770,962 horas","    75,747 horas","    8,047 streamers",NA,NA,"  1,037 espectadores",   101 canales
24,Chess,Marzo,2021," 16,819,313 horas","   110,659 horas","   15,594 streamers","  234,665 espectadores",NA," 22,637 espectadores",   148 canales
26,Overwatch,Marzo,2021," 13,825,073 horas","   862,789 horas","   88,225 streamers",NA,NA,NA," 1,161 canales"
175,Bloodborne,Marzo,2021,"    960,385 horas","    76,197 horas","    8,281 streamers",NA,NA,"  1,292 espectadores",   102 canales
189,Terraria,Marzo,2021,"    823,099 horas","   113,601 horas","   15,383 streamers","   37,757 espectadores",NA,"  1,107 espectadores",   152 canales
65,Dark Souls III,Abril,2021,"  3,662,459 horas","   179,386 horas","   19,765 streamers","   68,123 espectadores",NA,"  5,093 espectadores",NA
68,VRChat,Abril,2021,"  3,598,670 horas","   103,832 horas","   11,202 streamers","   35,099 espectadores",NA,"  5,005 espectadores",NA
77,Roblox,Abril,2021,"  2,923,823 horas","   366,646 horas","   61,361 streamers","  216,339 espectadores",NA,"  4,066 espectadores",   509 canales
91,Street Fighter V,Abril,2021,"  2,331,060 horas","    61,996 horas","    5,938 streamers","   43,406 espectadores",NA,"  3,242 espectadores",    86 canales
126,Super Smash Bros. Melee,Abril,2021,"  1,514,575 horas","    27,944 horas","    2,927 streamers","   53,332 espectadores",NA,"  2,106 espectadores",    38 canales
153,Summoners War: Sky Arena,Abril,2021,"  1,124,852 horas","    25,508 horas","    1,676 streamers","   16,128 espectadores",NA,"  1,564 espectadores",    35 canales
28,Destiny 2,Mayo,2021," 11,013,320 horas","   905,331 horas","   60,430 streamers","  232,547 espectadores",NA," 14,822 espectadores"," 1,218 canales"
118,Stardew Valley,Mayo,2021,"  1,545,964 horas","   163,658 horas","   22,844 streamers",NA,NA,"  2,080 espectadores",NA
9,Counter-Strike: Global Offensive,Junio,2021," 55,332,904 horas"," 1,162,096 horas","  116,511 streamers","  363,798 espectadores",NA," 76,958 espectadores"," 1,616 canales"
72,Dark Souls III,Junio,2021,"  2,924,786 horas","   160,698 horas","   18,490 streamers",NA,NA,"  4,067 espectadores",   223 canales
134,iRacing,Junio,2021,"  1,198,167 horas","    71,727 horas","    5,246 streamers","    8,989 espectadores",NA,"  1,666 espectadores",    99 canales
165,Star Citizen,Junio,2021,"    850,419 horas","    39,166 horas","    2,344 streamers","   14,388 espectadores",NA,NA,    54 canales
175,Bloodborne,Junio,2021,"    801,374 horas","    63,411 horas","    6,754 streamers",NA,NA,NA,    88 canales
40,Destiny 2,Julio,2021,"  6,593,873 horas","   531,155 horas","   40,601 streamers","   93,427 espectadores",NA,"  8,874 espectadores",   714 canales
36,Destiny 2,Agosto,2021,"  7,905,861 horas","   604,130 horas","   47,529 streamers","  287,418 espectadores",NA," 10,640 espectadores",   813 canales
75,Roblox,Agosto,2021,"  3,116,282 horas","   440,914 horas","   68,187 streamers",NA,NA,"  4,194 espectadores",NA
193,Bloodborne,Agosto,2021,"    762,617 horas","    65,517 horas","    7,004 streamers","    7,175 espectadores",NA,"  1,026 espectadores",    88 canales
8,Fortnite,Septiembre,2021," 60,226,831 horas"," 4,160,495 horas","  415,949 streamers",NA,NA," 83,764 espectadores"," 5,786 canales"
54,Sea of Thieves,Septiembre,2021,"  4,323,755 horas","   286,395 horas","   27,652 streamers","   36,290 espectadores",NA,"  6,013 espectadores",   398 canales
92,Street Fighter V,Octubre,2021,"  2,047,909 horas","    38,608 horas","    3,381 streamers","   36,931 espectadores",NA,"  2,756 espectadores",    51 canales
183,Summoners War: Sky Arena,Octubre,2021,"    734,768 horas","    15,806 horas","    1,054 streamers","    8,680 espectadores",NA,    988 espectadores,    21 canales
200,Bloodborne,Octubre,2021,"    643,461 horas","    61,119 horas","    6,698 streamers","   10,737 espectadores",NA,    866 espectadores,    82 canales
8,Fortnite,Noviembre,2021," 50,178,082 horas"," 3,235,937 horas","  329,946 streamers","  363,096 espectadores",NA,NA," 4,500 canales"
41,Overwatch,Noviembre,2021,"  8,238,742 horas","   463,110 horas","   47,800 streamers",NA,NA," 11,458 espectadores",   644 canales
63,iRacing,Noviembre,2021,"  3,878,822 horas","    65,961 horas","    4,787 streamers","   25,080 espectadores",NA,"  5,394 espectadores",    91 canales
34,Overwatch,Diciembre,2021,"  8,003,500 horas","   477,729 horas","   50,636 streamers","   55,187 espectadores",NA," 10,771 espectadores",   642 canales
87,Roblox,Diciembre,2021,"  2,348,817 horas","   368,576 horas","   54,223 streamers","   70,399 espectadores",NA,"  3,161 espectadores",   496 canales
115,iRacing,Diciembre,2021,"  1,519,257 horas","    70,895 horas","    5,526 streamers","    8,640 espectadores",NA,"  2,044 espectadores",NA
161,Bloodborne,Diciembre,2021,"    880,173 horas","    68,551 horas","    7,264 streamers","    8,716 espectadores",NA,"  1,184 espectadores",    92 canales
39,Destiny 2,Enero,2022,"  7,092,727 horas","   523,242 horas","   63,135 streamers","   32,815 espectadores",NA,"  9,546 espectadores",   704 canales
101,iRacing,Enero,2022,"  2,024,927 horas","   125,128 horas","    9,231 streamers","   26,621 espectadores",NA,"  2,725 espectadores",   168 canales
123,Bloodborne,Enero,2022,"  1,450,229 horas","    76,477 horas","   12,640 streamers","   12,059 espectadores",NA,NA,   102 canales
141,Tekken 7,Enero,2022,"  1,164,114 horas","    57,905 horas","    8,170 streamers","   29,656 espectadores",NA,"  1,566 espectadores",NA
167,The Legend of Zelda: Ocarina of Time,Enero,2022,"    922,522 horas","    41,199 horas","    4,421 streamers","    8,341 espectadores",NA,"  1,241 espectadores",NA
103,iRacing,Febrero,2022,"  1,434,378 horas","    77,546 horas","    7,754 streamers","   13,003 espectadores",NA,"  2,137 espectadores",   115 canales
150,Star Citizen,Febrero,2022,"    851,242 horas","    47,138 horas","    3,801 streamers","    6,288 espectadores",NA,NA,    70 canales
184,The Legend of Zelda: Ocarina of Time,Febrero,2022,"    631,897 horas","    34,264 horas","    3,873 streamers","   22,844 espectadores",NA,    941 espectadores,    51 canales
6,Fortnite,Marzo,2022," 72,816,507 horas"," 3,833,018 horas","  792,664 streamers","  685,560 espectadores",NA," 98,003 espectadores"," 5,158 canales"
27,Overwatch,Marzo,2022,"  9,753,786 horas","   487,513 horas","   70,963 streamers","   89,382 espectadores",NA,NA,   656 canales
83,Terraria,Marzo,2022,"  2,148,103 horas","    79,779 horas","   17,545 streamers","   46,986 espectadores",NA,"  2,891 espectadores",   107 canales
103,Stardew Valley,Marzo,2022,"  1,498,051 horas","   132,550 horas","   24,322 streamers",NA,NA,"  2,016 espectadores",   178 canales
105,Age of Empires II,Marzo,2022,"  1,441,192 horas","    33,199 horas","    3,209 streamers",NA,NA,"  1,939 espectadores",NA
146,Tekken 7,Marzo,2022,"    977,297 horas","    44,598 horas","    6,304 streamers",NA,NA,"  1,315 espectadores",    60 canales
197,Super Smash Bros. Melee,Marzo,2022,"    564,092 horas","    18,098 horas","    3,891 streamers",NA,NA,    759 espectadores,    24 canales
105,Age of Empires II,Abril,2022,"  1,650,662 horas","    36,668 horas","    3,535 streamers","    9,424 espectadores",NA,"  2,295 espectadores",    50 canales
