Pos,Juego,Mes,Año,HorasV,HorasT,Streamers,MaxEsp,MaxCan,PromEsp,PromCan
13,Dota 2,Enero,2021," 39,545,934 horas","   721,543 horas","   33,400 streamers",NA,"  1,810 canales"," 53,224 espectadores",   971 canales
14,Path of Exile,Marzo,2018,"  8,732,880 horas","   232,397 horas","   14,567 streamers","   59,007 espectadores","  1,813 canales"," 11,753 espectadores",NA
26,Music,Septiembre,2023," 14,240,199 horas","   845,836 horas","   52,926 streamers","   74,638 espectadores","  1,816 canales"," 19,805 espectadores"," 1,176 canales"
5,Dota 2,Julio,2024," 47,807,855 horas","   740,308 horas","   57,753 streamers","  349,335 espectadores","  1,822 canales",NA,   996 canales
14,Music,Agosto,2021," 22,282,676 horas","   885,871 horas","   49,396 streamers",NA,"  1,825 canales",NA," 1,192 canales"
6,Grand Theft Auto V,Septiembre,2019," 39,488,952 horas","   643,978 horas","   67,389 streamers","  162,573 espectadores","  1,836 canales"," 54,922 espectadores",   895 canales
7,Dota 2,Septiembre,2022," 47,549,018 horas","   680,665 horas","   48,411 streamers","  290,187 espectadores","  1,838 canales",NA,   946 canales
9,World of Warcraft,Julio,2018," 22,008,322 horas","   624,059 horas","   56,431 streamers","  128,223 espectadores","  1,843 canales"," 29,620 espectadores",   839 canales
5,Dota 2,Octubre,2022," 83,032,166 horas","   656,224 horas","   50,170 streamers","1,037,857 espectadores","  1,845 canales","111,752 espectadores",   883 canales
16,Dota 2,Noviembre,2022," 26,828,596 horas","   646,136 horas","   51,053 streamers","   79,965 espectadores","  1,847 canales",NA,   898 canales
13,Minecraft,Diciembre,2019," 16,923,425 horas","   731,539 horas","  131,774 streamers","  164,241 espectadores","  1,852 canales"," 22,777 espectadores",   984 canales
16,Music,Septiembre,2021," 22,968,726 horas","   860,743 horas","   47,338 streamers","   86,480 espectadores","  1,853 canales"," 31,945 espectadores"," 1,197 canales"
9,World of Warcraft,Julio,2017," 11,158,771 horas","   508,288 horas","   41,261 streamers","   50,871 espectadores","  1,860 canales"," 15,018 espectadores",   684 canales
18,Music,Julio,2021," 21,205,238 horas","   890,989 horas","   49,773 streamers",NA,"  1,860 canales",NA," 1,199 canales"
3,Grand Theft Auto V,Abril,2019," 83,055,988 horas","   727,591 horas","   79,087 streamers","  256,096 espectadores","  1,868 canales","115,515 espectadores"," 1,011 canales"
8,World of Warcraft,Febrero,2017," 11,513,629 horas","   476,595 horas","   37,872 streamers","   36,882 espectadores","  1,879 canales"," 17,158 espectadores",   710 canales
15,Tom Clancy's Rainbow Six Siege,Septiembre,2018," 10,801,179 horas","   779,591 horas","  130,957 streamers","   48,590 espectadores","  1,880 canales"," 15,022 espectadores"," 1,084 canales"
24,Rocket League,Noviembre,2021," 14,404,278 horas","   707,964 horas","  111,657 streamers","  140,185 espectadores","  1,883 canales"," 20,033 espectadores",   984 canales
24,Rocket League,Agosto,2022," 15,207,707 horas","   613,084 horas","  146,106 streamers","  348,465 espectadores","  1,884 canales"," 20,467 espectadores",   825 canales
7,Dota 2,Abril,2023," 51,887,271 horas","   667,406 horas","   50,435 streamers","  264,011 espectadores","  1,889 canales"," 72,165 espectadores",   928 canales
8,Dota 2,Agosto,2024," 37,435,410 horas","   744,711 horas","   58,401 streamers","  197,289 espectadores","  1,892 canales"," 50,384 espectadores"," 1,002 canales"
4,Dota 2,Octubre,2021," 98,815,597 horas","   701,658 horas","   34,983 streamers","1,636,441 espectadores","  1,895 canales","132,995 espectadores",   944 canales
42,Tom Clancy's Rainbow Six Siege,Diciembre,2022,"  5,371,817 horas","   514,324 horas","  108,655 streamers","   34,761 espectadores","  1,899 canales","  7,229 espectadores",   692 canales
24,Tom Clancy's Rainbow Six Siege,Noviembre,2023," 11,143,008 horas","   659,634 horas","  145,997 streamers","  134,454 espectadores","  1,913 canales",NA,   917 canales
6,World of Warcraft,Noviembre,2016," 15,045,660 horas","   499,425 horas","   40,077 streamers","   89,235 espectadores","  1,926 canales"," 20,925 espectadores",   694 canales
19,Music,Octubre,2020," 20,193,138 horas","   723,991 horas","   40,428 streamers","  293,752 espectadores","  1,929 canales"," 27,177 espectadores",   974 canales
6,Hearthstone,Agosto,2018," 37,810,708 horas","   233,110 horas","   30,887 streamers",NA,"  1,932 canales",NA,   313 canales
10,Dota 2,Noviembre,2021," 37,073,193 horas","   747,851 horas","   36,951 streamers",NA,"  1,934 canales"," 51,562 espectadores"," 1,040 canales"
22,Music,Abril,2023," 14,687,109 horas","   843,998 horas","   56,235 streamers",NA,"  1,939 canales"," 20,427 espectadores"," 1,173 canales"
4,Dota 2,Octubre,2023," 73,160,383 horas","   754,966 horas","   55,726 streamers","1,105,363 espectadores","  1,946 canales"," 98,466 espectadores"," 1,016 canales"
28,Rocket League,Abril,2023," 10,047,394 horas","   772,809 horas","  212,598 streamers","  247,999 espectadores","  1,952 canales"," 13,974 espectadores"," 1,074 canales"
17,Music,Marzo,2022," 22,054,654 horas","   896,499 horas","   78,564 streamers","   73,874 espectadores","  1,962 canales"," 29,683 espectadores"," 1,206 canales"
4,Dota 2,Septiembre,2024," 66,060,227 horas","   690,073 horas","   55,675 streamers","1,528,106 espectadores","  1,971 canales"," 91,877 espectadores",   959 canales
10,Dota 2,Diciembre,2023," 35,182,601 horas","   772,904 horas","   58,699 streamers",NA,"  1,973 canales"," 47,352 espectadores"," 1,040 canales"
15,Tom Clancy's Rainbow Six Siege,Julio,2019," 10,735,223 horas","   902,912 horas","  140,104 streamers","   66,962 espectadores","  1,975 canales",NA," 1,215 canales"
17,Tom Clancy's Rainbow Six Siege,Diciembre,2019," 11,662,933 horas","   779,514 horas","  118,207 streamers","   68,913 espectadores","  1,976 canales"," 15,697 espectadores"," 1,049 canales"
15,Tom Clancy's Rainbow Six Siege,Junio,2018,"  8,861,426 horas","   609,834 horas","  106,227 streamers","   60,790 espectadores","  1,977 canales"," 12,324 espectadores",NA
19,Music,Abril,2022," 21,628,906 horas","   853,349 horas","   76,019 streamers","   90,587 espectadores","  1,980 canales"," 30,081 espectadores"," 1,186 canales"
8,Dota 2,Junio,2024," 39,751,204 horas","   754,055 horas","   57,547 streamers","  151,249 espectadores","  1,981 canales"," 55,286 espectadores"," 1,048 canales"
14,Path of Exile,Junio,2018,"  9,614,411 horas","   255,432 horas","   16,866 streamers","   84,219 espectadores","  1,987 canales"," 13,371 espectadores",NA
7,Dota 2,Septiembre,2023," 39,422,264 horas","   738,602 horas","   55,189 streamers",NA,"  1,995 canales"," 54,829 espectadores"," 1,027 canales"
10,Dota 2,Febrero,2023," 37,686,338 horas","   561,063 horas","   47,509 streamers","  322,405 espectadores","  1,998 canales"," 56,164 espectadores",NA
30,Tom Clancy's Rainbow Six Siege,Marzo,2022,"  8,781,402 horas","   590,736 horas","  117,323 streamers","   63,663 espectadores","  2,013 canales",NA,   795 canales
11,Tom Clancy's Rainbow Six Siege,Agosto,2018," 14,177,937 horas","   821,421 horas","  142,627 streamers","  211,067 espectadores","  2,018 canales"," 19,082 espectadores"," 1,105 canales"
9,World of Warcraft,Mayo,2018," 13,250,690 horas","   565,591 horas","   46,595 streamers","   70,073 espectadores","  2,032 canales"," 17,834 espectadores",   761 canales
26,Tom Clancy's Rainbow Six Siege,Abril,2023," 11,134,001 horas","   808,165 horas","  167,182 streamers","   56,474 espectadores","  2,033 canales"," 15,485 espectadores",NA
14,Tom Clancy's Rainbow Six Siege,Agosto,2019," 14,232,043 horas","   872,935 horas","  135,115 streamers","  194,684 espectadores","  2,034 canales",NA," 1,174 canales"
18,Music,Febrero,2022," 19,959,706 horas","   844,656 horas","   79,663 streamers","  228,912 espectadores","  2,043 canales"," 29,746 espectadores",NA
10,Dota 2,Agosto,2023," 36,716,464 horas","   801,058 horas","   59,771 streamers","  199,817 espectadores","  2,049 canales"," 49,416 espectadores"," 1,078 canales"
10,World of Warcraft,Abril,2018," 12,359,684 horas","   586,630 horas","   47,290 streamers",NA,"  2,054 canales"," 17,190 espectadores",NA
1,League of Legends,Julio,2016," 77,871,713 horas"," 1,004,238 horas","  105,041 streamers","  296,196 espectadores","  2,089 canales","104,807 espectadores"," 1,351 canales"
16,Tom Clancy's Rainbow Six Siege,Marzo,2019,"  9,049,788 horas","   792,698 horas","  122,920 streamers",NA,"  2,113 canales"," 12,180 espectadores"," 1,066 canales"
11,Dota 2,Noviembre,2023," 33,723,081 horas","   794,286 horas","   59,455 streamers","  135,782 espectadores","  2,125 canales"," 46,902 espectadores"," 1,104 canales"
8,Dota 2,Mayo,2023," 50,252,490 horas","   681,565 horas","   49,927 streamers",NA,"  2,133 canales"," 67,634 espectadores",NA
18,World of Warcraft,Junio,2024," 16,697,382 horas","   571,608 horas","   37,562 streamers","   67,124 espectadores","  2,137 canales"," 23,223 espectadores",   795 canales
15,Dead by Daylight,Julio,2020," 19,034,322 horas"," 1,018,117 horas","   81,765 streamers","   65,116 espectadores","  2,138 canales"," 25,618 espectadores"," 1,370 canales"
10,World of Warcraft,Marzo,2018," 11,303,385 horas","   628,242 horas","   48,940 streamers",NA,"  2,139 canales"," 15,213 espectadores",NA
32,Rocket League,Julio,2021,"  9,481,467 horas","   923,405 horas","  155,609 streamers",NA,"  2,143 canales"," 12,761 espectadores"," 1,242 canales"
6,Grand Theft Auto V,Agosto,2019," 64,717,903 horas","   887,662 horas","  101,665 streamers","  204,916 espectadores","  2,146 canales"," 87,103 espectadores"," 1,194 canales"
12,Minecraft,Octubre,2019," 15,065,040 horas","   729,787 horas","  116,877 streamers","  152,441 espectadores","  2,147 canales"," 20,275 espectadores",NA
12,Minecraft,Enero,2020," 18,707,737 horas","   842,914 horas","  142,141 streamers","  181,623 espectadores","  2,151 canales"," 25,178 espectadores"," 1,134 canales"
22,Music,Mayo,2023," 15,074,024 horas","   904,383 horas","   53,344 streamers",NA,"  2,159 canales"," 20,288 espectadores"," 1,217 canales"
31,Tom Clancy's Rainbow Six Siege,Marzo,2023," 10,559,362 horas","   849,134 horas","  167,088 streamers","  110,642 espectadores","  2,162 canales"," 14,211 espectadores"," 1,142 canales"
23,Path of Exile,Septiembre,2019,"  7,315,006 horas","   210,760 horas","   12,476 streamers","   77,271 espectadores","  2,171 canales"," 10,173 espectadores",   293 canales
1,League of Legends,Agosto,2016," 81,684,707 horas"," 1,097,258 horas","  105,795 streamers","  502,181 espectadores","  2,177 canales","109,939 espectadores"," 1,476 canales"
17,Dead by Daylight,Mayo,2020," 16,391,093 horas","   823,254 horas","   62,995 streamers","  128,138 espectadores","  2,183 canales"," 22,060 espectadores"," 1,108 canales"
17,Music,Agosto,2022," 18,981,007 horas","   737,230 horas","   69,988 streamers",NA,"  2,185 canales",NA,   992 canales
30,Rocket League,Enero,2023,"  9,187,070 horas","   831,245 horas","  238,855 streamers","  170,150 espectadores","  2,189 canales"," 12,364 espectadores"," 1,118 canales"
5,Grand Theft Auto V,Diciembre,2019," 37,868,145 horas","   751,436 horas","   93,082 streamers","  143,326 espectadores","  2,190 canales"," 50,966 espectadores"," 1,011 canales"
30,Tom Clancy's Rainbow Six Siege,Diciembre,2023,"  9,815,349 horas","   836,667 horas","  172,165 streamers","  123,740 espectadores","  2,200 canales"," 13,210 espectadores"," 1,126 canales"
6,Dota 2,Mayo,2024," 49,524,757 horas","   863,165 horas","   61,170 streamers","  356,874 espectadores","  2,203 canales",NA,NA
12,Minecraft,Febrero,2020," 17,225,482 horas","   797,537 horas","  129,650 streamers",NA,"  2,207 canales"," 24,784 espectadores"," 1,147 canales"
29,Tom Clancy's Rainbow Six Siege,Noviembre,2020," 11,429,341 horas","   850,246 horas","  103,334 streamers","   82,802 espectadores","  2,217 canales",NA," 1,182 canales"
12,World of Warcraft,Enero,2018," 12,127,995 horas","   633,951 horas","   49,035 streamers",NA,"  2,219 canales"," 16,323 espectadores",   853 canales
29,Rocket League,Septiembre,2021,"  9,691,864 horas","   759,162 horas","  125,139 streamers","  108,616 espectadores","  2,223 canales",NA," 1,055 canales"
26,Rocket League,Febrero,2023," 11,296,565 horas","   740,568 horas","  221,270 streamers","  144,337 espectadores","  2,234 canales"," 16,835 espectadores"," 1,103 canales"
6,World of Warcraft,Junio,2019," 31,345,561 horas","   647,822 horas","   49,401 streamers","  210,299 espectadores","  2,236 canales"," 43,596 espectadores",   901 canales
12,Tom Clancy's Rainbow Six Siege,Febrero,2019," 11,285,996 horas","   629,487 horas","  110,696 streamers","  223,099 espectadores","  2,244 canales"," 16,819 espectadores",   938 canales
15,Dead by Daylight,Agosto,2020," 22,216,259 horas"," 1,024,753 horas","   83,980 streamers","   86,217 espectadores","  2,261 canales"," 29,900 espectadores"," 1,379 canales"
9,World of Warcraft,Febrero,2018," 15,185,590 horas","   626,222 horas","   49,978 streamers","   85,439 espectadores","  2,268 canales"," 22,631 espectadores",NA
4,Hearthstone,Abril,2018," 43,002,088 horas","   265,242 horas","   37,164 streamers","  309,090 espectadores","  2,277 canales"," 59,808 espectadores",   368 canales
14,World of Warcraft,Diciembre,2018," 13,715,833 horas","   579,218 horas","   46,933 streamers","   63,603 espectadores","  2,291 canales"," 18,460 espectadores",   779 canales
22,Tom Clancy's Rainbow Six Siege,Junio,2021," 13,584,592 horas","   786,440 horas","   94,803 streamers",NA,"  2,291 canales"," 18,893 espectadores"," 1,093 canales"
15,Music,Junio,2021," 22,644,438 horas","   912,256 horas","   50,826 streamers","  156,321 espectadores","  2,300 canales"," 31,494 espectadores"," 1,268 canales"
34,Rocket League,Diciembre,2022,"  7,791,967 horas","   660,866 horas","  187,887 streamers","  169,232 espectadores","  2,322 canales",NA,   889 canales
31,Tom Clancy's Rainbow Six Siege,Mayo,2023,"  9,204,818 horas","   715,142 horas","  142,366 streamers","   99,517 espectadores","  2,322 canales"," 12,388 espectadores",   962 canales
5,World of Warcraft,Octubre,2016," 18,819,570 horas","   597,772 horas","   49,782 streamers","  105,419 espectadores","  2,324 canales"," 25,329 espectadores",NA
1,League of Legends,Junio,2017," 84,467,396 horas"," 1,149,523 horas","  116,484 streamers","  280,837 espectadores","  2,330 canales","117,478 espectadores"," 1,598 canales"
15,Tom Clancy's Rainbow Six Siege,Mayo,2021," 26,824,339 horas","   886,413 horas","  104,693 streamers",NA,"  2,353 canales"," 36,102 espectadores"," 1,193 canales"
12,Dota 2,Enero,2022," 44,366,090 horas","   756,545 horas","   56,783 streamers","  224,463 espectadores","  2,353 canales"," 59,712 espectadores"," 1,018 canales"
37,Tom Clancy's Rainbow Six Siege,Julio,2023,"  7,637,532 horas","   968,497 horas","  208,789 streamers","   55,279 espectadores","  2,363 canales"," 10,279 espectadores"," 1,303 canales"
26,Tom Clancy's Rainbow Six Siege,Octubre,2023," 11,522,667 horas","   901,228 horas","  187,628 streamers","   66,574 espectadores","  2,366 canales"," 15,508 espectadores"," 1,212 canales"
7,Dota 2,Febrero,2024," 44,810,945 horas","   832,398 horas","   64,932 streamers","  321,497 espectadores","  2,376 canales"," 64,476 espectadores"," 1,197 canales"
10,Dota 2,Enero,2024," 43,258,831 horas","   910,263 horas","   68,280 streamers","  190,051 espectadores","  2,380 canales"," 58,221 espectadores"," 1,225 canales"
11,Tom Clancy's Rainbow Six Siege,Febrero,2020," 17,681,666 horas","   886,577 horas","  124,016 streamers",NA,"  2,407 canales"," 25,441 espectadores"," 1,275 canales"
18,Tom Clancy's Rainbow Six Siege,Septiembre,2019," 10,901,350 horas","   854,160 horas","  130,459 streamers","   84,705 espectadores","  2,438 canales"," 15,161 espectadores"," 1,187 canales"
1,League of Legends,Marzo,2017," 90,835,130 horas"," 1,189,566 horas","   96,112 streamers","  325,835 espectadores","  2,465 canales","122,254 espectadores",NA
