"Marca temporal","¿Qué grupo te envió la encuesta?","1. Sexo","2. ¿Cuál es tu peso actual (kg)? ","3. ¿Cuál es tu estatura en metros? ","4. Edad en años cumplidos","5. Carrera universitaria","6. Ciclo académico","7. ¿En cuántos cursos te encuentras matriculado actualmente?","8. Considerando los últimos 7 días, ¿Cuántas horas en total a la semana dedicaste a realizar actividad física (deporte, gimnasio, caminatas intensas, etc.)?","9. ¿Cuántas horas al día en promedio dedico al estudio (de lunes a viernes) sin contar las horas de clases?","10. ¿Cuál de las siguientes opciones describe mejor tu alimentación actual?","11. ¿Cuántas comidas principales (ej. desayuno, almuerzo, cena) consumes habitualmente en un día?","12. ¿Cuántas veces a la semana consumes comidas rápidas con alto contenido calórico y grasas (pizzas, hamburguesas, papas fritas, pollo frito, hot dogs, tacos)?","13. ¿Cuántos días a la semana preparas tu propia comida en casa para traerla a la universidad? (donde 0 = ningún día, 6= de lunes a sábado)","14. ¿Cuántos días a la semana realizas actividad física? (0 = ningún día , 7 = todos los días (de lunes a domingo)","15. ¿Cómo calificarías tu nivel de actividad física semanal?","16. ¿Cómo calificarías la calidad de tu sueño en general?  ","17. ¿Cuántas horas duermes en promedio por noche?  Considerar desde el momento que se recuestan y dejan de usar los dispositivos móviles hasta que se despiertan.","18. ¿Cuántas veces al mes consumes alcohol?  ( 0 = ninguna vez, 1, 2, 3, … ) ","19. ¿Qué cantidad de desayuno consumes habitualmente?","20. ¿Cuántos días a la semana consumes bebidas energéticas? (0 = ningún día de la semana, 1, 2, …, 7)","21. Cuando consumes bebidas energéticas, ¿cuántas unidades tomas por día?","22. ¿Cómo calificarías tu nivel de consumo de café o bebidas energizantes para estudiar?","23. ¿Cuál es tu percepción del nivel de estrés?","24. ¿Cuántos litros de agua pura en promedio consumes al día? Ejemplo 1.5","25. ¿Qué actividades consideras te ayudan a disminuir el nivel de estrés?","26. ¿Cuál es el motivo principal por el que realizas actividad física?","27. Qué tipo de actividad física realizas con mayor frecuencia durante el ciclo académico 2026-I?","28. ¿Cómo percibes tu estado de salud general?  ","29. ¿Padeces alguna enfermedad crónica (diabetes, asma, etc.)?  ","30. ¿Aproximadamente cuántos soles gastas en promedio al mes en productos que consideras saludables?","31. ¿Con qué frecuencia se siente con energía para realizar sus actividades diarias?","32. ¿Considera que sus hábitos de alimentación influyen en su estado de salud?","33. ¿Considera que dormir pocas horas afecta su bienestar físico y mental?","34. ¿Con qué frecuencia se siente emocionalmente bien?"
"2026/05/21 5:53:40 p.m. GMT-5","6","Femenino","46","1","18","Humanidades, Artes y Educación.","3","4","4","3","Omnívora: Consume alimentos de origen animal y vegetal.","2","2","0","3","Regular","Regular","6","3","2","0","0","0","2","2","Otros motivos","Reducción de estrés y ansiedad","Anaeróbica (pesas, entrenamiento de fuerza).","Buena","No","50","A veces","Bastante","Regular","Frecuentemente"
"2026/05/21 6:15:43 p.m. GMT-5","6","Masculino","64","1.7","21","Ingeniería, Tecnología y Construcción.","8","6","3","4","Omnívora: Consume alimentos de origen animal y vegetal.","2","1","5","2","Regular","Regular","7","1","2","2","1","1","3","2","Realizar actividad física","Reducción de estrés y ansiedad","Mixta.","Regular","No","100","A veces","Regular","Bastante","A veces"
"2026/05/21 6:50:00 p.m. GMT-5","6","Femenino","50","1.68","18","Humanidades, Artes y Educación.","3","6","2","7","Omnívora: Consume alimentos de origen animal y vegetal.","2","1","1","2","Regular","Mala","5","0","3","0","0","0","4","1.5","Realizar actividad física","Mejora del rendimiento físico / Estética.","Mixta.","Regular","No","200","Frecuentemente","Bastante","Regular","Frecuentemente"
"2026/05/21 7:02:15 p.m. GMT-5","6","Masculino","74","1.78","18","Ingeniería, Tecnología y Construcción.","3","6","12","8","Omnívora: Consume alimentos de origen animal y vegetal.","4","1","2","5","Alto","Regular","7","1","3","1","0","2","1","3.5","Realizar actividad física","Mejora del rendimiento físico / Estética.","Deportes colectivos (futbol, basket, vóley).","Buena","No","60","Frecuentemente","Bastante","Bastante","Frecuentemente"
"2026/05/21 8:11:32 p.m. GMT-5","6","Masculino","70","1.76","23","Ingeniería, Tecnología y Construcción.","6","6","2","4","Omnívora: Consume alimentos de origen animal y vegetal.","3","3","3","4","Alto","Buena","6","2","2","0","0","0","1","3","Jugar videojuegos","Mejora del rendimiento físico / Estética.","Mixta.","Regular","No","0","A veces","Regular","Regular","A veces"
"2026/05/21 8:13:44 p.m. GMT-5","6","Femenino","53","1.56","19","Administración, Negocios y Contabilidad.","7","5","5","6","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","4","5","Regular","Regular","8","0","3","0","0","0","0","3","Salir a pasear o conversar con mis amigos","Salud general y recomendación médica.","Mixta.","Regular","No","50","A veces","Bastante","Bastante","A veces"
"2026/05/21 8:16:10 p.m. GMT-5","6","Femenino","51","1.52","20","Ingeniería, Tecnología y Construcción.","4","6","1","6","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","0","1","Bajo","Regular","8","0","3","0","0","0","2","3","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","No realizo actividad física.","Regular","No","0","A veces","Bastante","Bastante","A veces"
"2026/05/21 8:38:12 p.m. GMT-5","6","Femenino","64","1.62","18","Administración, Negocios y Contabilidad.","3","6","1","4","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","3","2","Bajo","Regular","6","0","3","0","0","3","2","2.5","Otros motivos","Mejora del rendimiento físico / Estética.","Aeróbica (correr, nadar, bicicleta).","Buena","No","50","Frecuentemente","Regular","Bastante","Frecuentemente"
"2026/05/21 10:57:49 p.m. GMT-5","8","Masculino","71.60","1.81","17","Ingeniería, Tecnología y Construcción.","1","6","1","4","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","0","1","Bajo","Mala","5","0","3","0","0","2","3","2","Otros motivos","Recreación y socialización con amigos.","Deportes colectivos (futbol, basket, vóley).","Regular","Sí","50","A veces","Bastante","Regular","A veces"
"2026/05/21 10:58:30 p.m. GMT-5","8","Femenino","50","1.67","17","Ingeniería, Tecnología y Construcción.","1","5","2","5","Omnívora: Consume alimentos de origen animal y vegetal.","2","2","0","0","Bajo","Regular","7","0","0","0","0","0","3","1","Dormir más horas que lo habitual","Mejora del rendimiento físico / Estética.","No realizo actividad física.","Regular","No","0","A veces","Bastante","Bastante","A veces"
"2026/05/21 11:11:46 p.m. GMT-5","8","Masculino","65","1.80","17","Ingeniería, Tecnología y Construcción.","1","6","3","5","Vegana: Dieta estricta basada exclusivamente en alimentos de origen vegetal, excluyendo cualquier producto animal.","3","2","6","7","Muy alto","Regular","6","0","4","6","1","2","0","3","Ir de compras","Recreación y socialización con amigos.","Aeróbica (correr, nadar, bicicleta).","Muy buena","No","2000","Siempre","Bastante","Regular","A veces"
"2026/05/22 11:28:39 a.m. GMT-5","7","Femenino","55","1.67","19","Ingeniería, Tecnología y Construcción.","3","6","1","3","Omnívora: Consume alimentos de origen animal y vegetal.","2","1","0","0","Muy bajo","Regular","7","1","4","0","0","1","2","1","Salir a pasear o conversar con mis amigos","Mejora del rendimiento físico / Estética.","Mixta.","Buena","No","100","Frecuentemente","Bastante","Regular","Frecuentemente"
"2026/05/22 1:27:32 p.m. GMT-5","6","Femenino","63","1.55","19","Administración, Negocios y Contabilidad.","3","5","1","3","Flexitariana: Es una dieta principalmente vegetariana, pero que permite el consumo ocasional de carne o pescado.","3","1","2","0","Muy bajo","Muy mala","5","1","2","0","0","0","3","2","Salir a pasear o conversar con mis amigos","Salud general y recomendación médica.","No realizo actividad física.","Buena","No","0","Nunca","Poco","Bastante","Frecuentemente"
"2026/05/22 3:17:09 p.m. GMT-5","6","Femenino","46","1.60","19","Administración, Negocios y Contabilidad.","3","6 ","9.5","7","Omnívora: Consume alimentos de origen animal y vegetal.","2","1","1","5","Alto","Regular","8","3","3","0","0","0","2","1.9","Salir a pasear o conversar con mis amigos","Mejora del rendimiento físico / Estética.","Anaeróbica (pesas, entrenamiento de fuerza).","Muy buena","No","15","Frecuentemente","Bastante","Bastante","Frecuentemente"
"2026/05/22 5:39:38 p.m. GMT-5","3","Masculino","65","1.62","23","Ingeniería, Tecnología y Construcción.","6","5","5","6","Omnívora: Consume alimentos de origen animal y vegetal.","1","6","5","0","Bajo","Muy mala","8","7","2","1","0","0","0","5","Realizar actividad física","Mejora del rendimiento físico / Estética.","Aeróbica (correr, nadar, bicicleta).","Mala","No","","Nunca","Poco","Regular","A veces"
"2026/05/22 5:42:43 p.m. GMT-5","3","Masculino","50","1.66","23","Ingeniería, Tecnología y Construcción.","5","4","2","8","Omnívora: Consume alimentos de origen animal y vegetal.","2","1","1","0","Bajo","Muy mala","5","0","0","0","0","2","1","2","Dormir más horas que lo habitual","Mejora del rendimiento físico / Estética.","Aeróbica (correr, nadar, bicicleta).","Regular","No","7","Nunca","Nunca","Nunca","Nunca"
"2026/05/22 5:45:05 p.m. GMT-5","3","Femenino","62","1.69","22","Ciencias Exactas y Ambientales.","8","4","1","1","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","1","1","Muy bajo","Regular","8","0","3","0","0","0","1","1.5","Realizar actividad física","Mejora del rendimiento físico / Estética.","Aeróbica (correr, nadar, bicicleta).","Regular","No","1","Nunca","Nunca","Nunca","Nunca"
"2026/05/22 5:47:01 p.m. GMT-5","3","Femenino","55","1.55","23","Administración, Negocios y Contabilidad.","6","4","1","1","Omnívora: Consume alimentos de origen animal y vegetal.","2","2","3","3","Bajo","Buena","2","3","3","2","2","3","2","2","Dormir más horas que lo habitual","Recreación y socialización con amigos.","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","Sí","0","Nunca","Regular","Regular","A veces"
"2026/05/22 5:49:20 p.m. GMT-5","3","Femenino","40","1.44","23","Ciencias de la Salud.","9","3","1","11","Omnívora: Consume alimentos de origen animal y vegetal.","2","1","1","3","Bajo","Mala","3","2","2","3","3","2","2","2","Realizar actividad física","Mejora del rendimiento físico / Estética.","Mixta.","Buena","No","12","A veces","Muy poco","Muy poco","A veces"
"2026/05/22 5:53:47 p.m. GMT-5","3","Femenino","55","1.54","19","Ingeniería, Tecnología y Construcción.","3","5","5.5","0","Omnívora: Consume alimentos de origen animal y vegetal.","3","5","7","0","Bajo","Muy mala","7","0","2","0","0","0","0","2.5","Jugar videojuegos","Salud general y recomendación médica.","Anaeróbica (pesas, entrenamiento de fuerza).","Buena","No","25","Nunca","Regular","Bastante","Siempre"
"2026/05/22 5:55:21 p.m. GMT-5","3","Masculino","56","1.52","18","Ciencias Sociales y Derecho.","5","4","4","4","Omnívora: Consume alimentos de origen animal y vegetal.","5","5","5","5","Muy bajo","Regular","5","5","3","6","4","2","3","2.2","Dormir más horas que lo habitual","Mejora del rendimiento físico / Estética.","Anaeróbica (pesas, entrenamiento de fuerza).","Buena","No","5","Rara vez","Muy poco","Poco","A veces"
"2026/05/22 5:58:21 p.m. GMT-5","3","Femenino","59","1.60","19","Ciencias Sociales y Derecho.","3","5","5","5","Omnívora: Consume alimentos de origen animal y vegetal.","6","5","4","4","Regular","Regular","8","0","3","0","0","0","0","2.5","Realizar actividad física","Mejora del rendimiento físico / Estética.","Aeróbica (correr, nadar, bicicleta).","Muy mala","No","36","Rara vez","Nunca","Muy poco","Frecuentemente"
"2026/05/22 6:00:28 p.m. GMT-5","3","Masculino","55","1.71","22","Ciencias de la Salud.","4","5","2","10","Omnívora: Consume alimentos de origen animal y vegetal.","2","2","2","2","Bajo","Mala","7","0","0","0","0","1","0","1","Salir a pasear o conversar con mis amigos","Reducción de estrés y ansiedad","Mixta.","Muy buena","No","20","Rara vez","Muy poco","Poco","A veces"
"2026/05/22 7:20:02 p.m. GMT-5","1","Femenino","59","1","19","Administración, Negocios y Contabilidad.","3","6","2","4","Vegetariana: Excluye carne y pescado.","3","1","6","5","Regular","Regular","7","0","3","4","1","4","4","2","Realizar actividad física","Reducción de estrés y ansiedad","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","200","Rara vez","Regular","Bastante","Frecuentemente"
"2026/05/23 10:12:31 a.m. GMT-5","3","Femenino","42","1.41","19","Ciencias de la Salud.","3","5","2","10","Omnívora: Consume alimentos de origen animal y vegetal.","1","1","1","2","Regular","Mala","12","0","1","0","0","0","0","2.5","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","66","Rara vez","Muy poco","Regular","Rara vez"
"2026/05/23 10:15:20 a.m. GMT-5","3","Femenino","56","1.62","18","Ciencias Sociales y Derecho.","2","5","2","15","Omnívora: Consume alimentos de origen animal y vegetal.","1","1","7","1","Bajo","Regular","6","0","0","0","0","0","0","3.4","Dormir más horas que lo habitual","Mejora del rendimiento físico / Estética.","Deportes colectivos (futbol, basket, vóley).","Regular","No","25","Rara vez","Muy poco","Muy poco","Rara vez"
"2026/05/23 10:19:47 a.m. GMT-5","3","Masculino","58","1.61","20","Ciencias Sociales y Derecho.","4","5","5","18","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","3","5","Regular","Muy buena","8","7","4","0","0","0","3","3.5","Jugar videojuegos","Recreación y socialización con amigos.","Anaeróbica (pesas, entrenamiento de fuerza).","Buena","No","55","Frecuentemente","Bastante","Regular","A veces"
"2026/05/23 10:22:58 a.m. GMT-5","3","Masculino","60","1.70","21","Ciencias Sociales y Derecho.","4","5","1","18","Omnívora: Consume alimentos de origen animal y vegetal.","3","3","3","2","Regular","Buena","2","2","0","4","2","0","2","5","Salir a pasear o conversar con mis amigos","Recreación y socialización con amigos.","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","50","Rara vez","Muy poco","Poco","A veces"
"2026/05/23 10:25:05 a.m. GMT-5","3","Masculino","58","1.68","21","Humanidades, Artes y Educación.","3","5","3","15","Omnívora: Consume alimentos de origen animal y vegetal.","3","3","3","2","Regular","Regular","3","2","2","0","0","0","0","2.5","Dormir más horas que lo habitual","Mejora del rendimiento físico / Estética.","Deportes colectivos (futbol, basket, vóley).","Regular","No","","Frecuentemente","Regular","Bastante","Frecuentemente"
"2026/05/23 10:28:41 a.m. GMT-5","3","Masculino","53","1.60","21","Ciencias Exactas y Ambientales.","4","5","1","14","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","3","0","Muy bajo","Regular","2","0","1","1","1","1","1","5","Jugar videojuegos","Reducción de estrés y ansiedad","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","87","Frecuentemente","Bastante","Regular","Frecuentemente"
"2026/05/23 10:30:59 a.m. GMT-5","3","Femenino","53","1.60","21","Ciencias Sociales y Derecho.","2","6","1","14","Omnívora: Consume alimentos de origen animal y vegetal.","3","3","6","7","Alto","Buena","7","5","3","7","4","3","3","5","Salir a pasear o conversar con mis amigos","Recreación y socialización con amigos.","Mixta.","Buena","No","55","Frecuentemente","Poco","Regular","A veces"
"2026/05/23 10:33:32 a.m. GMT-5","3","Femenino","55","1.58","21","Administración, Negocios y Contabilidad.","4","6","7.5","11","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","2","3","Regular","Regular","4","0","3","0","0","2","0","2.3","Salir a pasear o conversar con mis amigos","Recreación y socialización con amigos.","Aeróbica (correr, nadar, bicicleta).","Muy buena","No","33","Rara vez","Muy poco","Regular","A veces"
"2026/05/23 10:35:42 a.m. GMT-5","3","Femenino","56","1.56","22","Administración, Negocios y Contabilidad.","5","5","5","5","Omnívora: Consume alimentos de origen animal y vegetal.","5","5","5","5","Bajo","Buena","6","5","2","2","3","0","3","2","Jugar videojuegos","Recreación y socialización con amigos.","Anaeróbica (pesas, entrenamiento de fuerza).","Buena","No","6","Frecuentemente","Regular","Regular","A veces"
"2026/05/23 10:38:46 a.m. GMT-5","3","Femenino","56","1.54","21","Ciencias Sociales y Derecho.","5","5","5","14","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","3","3","Regular","Regular","5","0","0","0","2","0","0","1","Jugar videojuegos","Recreación y socialización con amigos.","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","11","Rara vez","Poco","Regular","A veces"
"2026/05/23 12:04:02 p.m. GMT-5","3","Masculino","56","1.56","19","Administración, Negocios y Contabilidad.","3","3","1","18","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","0","0","Regular","Buena","7","0","2","4","3","0","0","2.4","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","55","Rara vez","Poco","Regular","Frecuentemente"
"2026/05/23 12:06:09 p.m. GMT-5","3","Masculino","55","2.1","33","Ciencias Sociales y Derecho.","10","3","4","13","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","0","2","Regular","Buena","7","0","0","3","0","0","0","4.1","Dormir más horas que lo habitual","Mejora del rendimiento físico / Estética.","Aeróbica (correr, nadar, bicicleta).","Regular","No","","A veces","Muy poco","Regular","Nunca"
"2026/05/23 12:08:04 p.m. GMT-5","3","Masculino","66","1.73","19","Ciencias de la Salud.","2","5","2","2","Omnívora: Consume alimentos de origen animal y vegetal.","4","4","4","5","Regular","Regular","5","5","0","0","4","0","0","1","Salir a pasear o conversar con mis amigos","Reducción de estrés y ansiedad","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","22","Rara vez","Regular","Regular","A veces"
"2026/05/23 12:10:09 p.m. GMT-5","3","Masculino","55","1.60","22","Humanidades, Artes y Educación.","4","5","1","12","Omnívora: Consume alimentos de origen animal y vegetal.","2","2","2","2","Alto","Buena","8","0","3","0","0","0","0","1.4","Realizar actividad física","Mejora del rendimiento físico / Estética.","Deportes colectivos (futbol, basket, vóley).","Mala","Sí","1","Rara vez","Muy poco","Regular","Frecuentemente"
"2026/05/23 12:14:26 p.m. GMT-5","3","Masculino","65","1.64","23","Administración, Negocios y Contabilidad.","7","5","2","10","Omnívora: Consume alimentos de origen animal y vegetal.","2","2","2","3","Bajo","Regular","6","0","0","2","3","1","0","1","Jugar videojuegos","Recreación y socialización con amigos.","Anaeróbica (pesas, entrenamiento de fuerza).","Buena","No","1","Rara vez","Regular","Regular","Frecuentemente"
"2026/05/23 6:13:23 p.m. GMT-5","3","Masculino","56","1.55","21","Administración, Negocios y Contabilidad.","4","5","1","12","Omnívora: Consume alimentos de origen animal y vegetal.","3","1","2","1","Bajo","Regular","6","0","1","1","1","2","1","2","Salir a pasear o conversar con mis amigos","Recreación y socialización con amigos.","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","55","Frecuentemente","Poco","Regular","A veces"
"2026/05/23 6:14:59 p.m. GMT-5","3","Masculino","111","3","2","Ciencias de la Salud.","1","1","2","1","Omnívora: Consume alimentos de origen animal y vegetal.","1","2","1","1","Muy bajo","Muy mala","1","2","0","1","1","0","1","1","Realizar actividad física","Mejora del rendimiento físico / Estética.","Anaeróbica (pesas, entrenamiento de fuerza).","Buena","No","1","Rara vez","Muy poco","Regular","Frecuentemente"
"2026/05/23 6:16:16 p.m. GMT-5","3","Masculino","33","1","2","Ciencias Sociales y Derecho.","8","1","1","2","Omnívora: Consume alimentos de origen animal y vegetal.","1","2","1","1","Bajo","Muy mala","2","1","2","3","1","0","3","2","Salir a pasear o conversar con mis amigos","Mejora del rendimiento físico / Estética.","Aeróbica (correr, nadar, bicicleta).","Regular","Sí","2","Rara vez","Poco","Regular","Frecuentemente"
"2026/05/23 6:20:44 p.m. GMT-5","3","Masculino","22","1","22","Ciencias de la Salud.","4","9","22","1","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","2","3","Muy bajo","Regular","3","2","2","3","2","2","3","3","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","Aeróbica (correr, nadar, bicicleta).","Buena","No","3","A veces","Poco","Regular","Frecuentemente"
"2026/05/23 6:22:21 p.m. GMT-5","3","Masculino","3","2","18","Ingeniería, Tecnología y Construcción.","1","3","2","2","Omnívora: Consume alimentos de origen animal y vegetal.","3","2","2","3","Regular","Muy buena","2","2","2","4","2","0","2","3","Dormir más horas que lo habitual","Reducción de estrés y ansiedad","Anaeróbica (pesas, entrenamiento de fuerza).","Regular","No","3","A veces","Poco","Regular","Siempre"
