age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,y
30,admin.,single,secondary,no,8809,yes,no,,3,jun,159,4,0,no
52,admin.,married,secondary,no,5395,yes,no,,15,may,391,3,0,no
55,blue-collar,married,secondary,no,6011,yes,no,cellular,12,aug,112,2,0,no
56,blue-collar,married,primary,no,5420,yes,no,,9,may,76,1,0,no
32,admin.,married,secondary,no,5076,yes,no,,21,may,189,2,0,no
24,blue-collar,married,secondary,no,5000,no,no,,28,may,94,1,0,no
51,blue-collar,married,primary,no,5844,yes,no,,29,may,184,3,0,no
36,management,married,tertiary,no,6318,yes,no,cellular,7,aug,100,2,0,no
36,technician,married,tertiary,no,5167,yes,no,cellular,28,jan,57,1,0,no
42,management,married,tertiary,no,7187,yes,no,cellular,17,nov,525,3,0,yes
49,admin.,married,secondary,no,,yes,no,cellular,21,nov,60,1,0,no
48,management,married,secondary,no,7294,yes,no,,26,may,251,11,0,no
36,management,married,secondary,no,5080,yes,no,,30,may,251,3,0,no
48,management,married,primary,no,7537,no,no,cellular,26,aug,219,6,0,no
30,technician,married,tertiary,no,5569,no,no,cellular,27,aug,976,12,0,yes
27,management,single,tertiary,yes,5000,no,yes,cellular,8,jul,46,1,0,no
38,entrepreneur,married,tertiary,no,5000,yes,no,cellular,18,nov,185,3,0,no
36,technician,single,secondary,yes,5012,no,no,cellular,12,aug,587,2,0,yes
45,technician,married,secondary,no,5049,no,no,cellular,29,jul,65,2,0,no
44,housemaid,married,tertiary,no,5460,no,no,,17,jun,491,1,0,no
42,technician,married,secondary,no,5613,yes,no,cellular,11,may,432,2,0,no
37,entrepreneur,married,tertiary,no,12944,no,no,cellular,21,nov,102,1,0,no
48,blue-collar,married,secondary,no,6143,yes,no,cellular,17,apr,264,1,1,no
57,retired,married,primary,no,4536,yes,no,cellular,4,feb,75,1,6,no
44,services,married,secondary,no,6989,yes,yes,cellular,20,apr,106,2,0,no
48,technician,married,secondary,no,5017,yes,yes,cellular,17,nov,81,1,0,no
56,retired,married,primary,no,4999,no,no,cellular,27,aug,89,23,0,no
37,management,married,tertiary,no,6698,yes,no,,6,jun,95,2,0,no
47,blue-collar,married,secondary,no,10306,yes,no,,15,may,322,1,0,no
54,housemaid,married,,no,5000,no,no,cellular,14,apr,94,5,3,no
51,retired,divorced,secondary,no,6679,no,no,cellular,12,aug,417,1,9,yes
47,admin.,married,secondary,no,8676,no,no,cellular,18,oct,567,1,3,yes
25,management,married,tertiary,no,4758,yes,yes,cellular,18,may,600,4,4,yes
39,services,single,secondary,no,5471,no,no,,15,oct,,1,0,no
40,management,married,tertiary,no,13902,yes,no,cellular,14,aug,464,5,0,no
38,management,single,tertiary,no,6704,no,no,cellular,1,sep,222,1,0,no
34,management,married,tertiary,no,8050,yes,no,cellular,13,may,469,1,0,yes
53,housemaid,married,primary,no,7581,no,no,cellular,15,apr,99,1,0,no
32,services,married,secondary,no,5162,yes,no,,14,may,297,2,0,no
35,blue-collar,married,secondary,no,5243,yes,no,cellular,20,apr,41,3,0,no
24,student,single,secondary,no,6847,no,no,cellular,9,dec,390,1,0,no
58,blue-collar,married,primary,no,5000,yes,no,,29,may,535,2,0,no
49,management,married,primary,no,8371,no,no,cellular,11,nov,269,2,0,yes
45,services,single,secondary,no,6757,yes,no,cellular,20,apr,1010,3,1,no
55,management,married,tertiary,no,5171,yes,no,cellular,8,aug,73,6,0,no
42,entrepreneur,married,tertiary,no,5157,yes,yes,,7,may,650,1,0,no
28,admin.,married,secondary,no,5934,yes,no,,4,jul,53,2,0,no
48,blue-collar,married,secondary,no,4981,no,yes,,4,jul,270,1,0,no
51,management,single,tertiary,yes,4945,yes,no,cellular,18,aug,119,6,0,no
38,housemaid,married,primary,no,5021,no,no,cellular,26,aug,634,2,0,no
27,blue-collar,single,secondary,no,5014,no,no,,14,may,72,2,0,no
50,technician,single,secondary,no,5246,yes,no,cellular,17,nov,270,1,2,no
44,blue-collar,married,primary,no,5887,yes,no,cellular,12,may,165,2,1,no
40,management,married,tertiary,no,5051,no,no,cellular,19,aug,164,2,0,no
29,services,single,secondary,no,4713,yes,no,cellular,18,may,196,1,0,no
34,services,married,secondary,no,5000,yes,no,cellular,14,jul,78,4,0,no
44,self-employed,single,tertiary,no,7734,yes,no,cellular,12,may,897,4,0,yes
50,entrepreneur,married,tertiary,no,5052,no,no,cellular,31,jul,22,8,0,no
34,management,married,tertiary,no,7594,yes,no,cellular,21,nov,161,3,0,no
54,retired,divorced,primary,no,5022,no,no,,20,jun,23,4,0,no
34,technician,married,tertiary,no,6611,yes,no,cellular,11,may,490,2,0,no
34,admin.,single,tertiary,no,5018,yes,yes,cellular,30,apr,359,1,0,yes
52,blue-collar,married,primary,no,6331,yes,no,cellular,29,jul,213,2,0,no
60,student,married,,no,12337,no,no,cellular,4,aug,122,1,0,no
39,management,single,secondary,no,5835,yes,no,,29,may,587,4,0,no
58,retired,married,primary,no,10092,no,no,,11,jun,199,6,0,no
41,technician,divorced,secondary,no,5052,no,no,cellular,20,aug,261,2,0,no
48,technician,married,secondary,no,,no,no,telephone,31,jul,,3,0,no
58,management,married,tertiary,no,6831,no,no,cellular,17,nov,,1,0,no
40,self-employed,married,primary,no,5092,yes,no,,13,may,92,1,0,no
48,management,married,tertiary,no,5586,yes,yes,cellular,6,may,179,2,0,no
52,blue-collar,divorced,primary,no,6758,yes,no,,15,may,41,1,0,no
50,self-employed,married,secondary,no,7061,yes,yes,cellular,29,jan,197,2,3,no
25,technician,single,secondary,no,5959,no,no,cellular,9,jul,144,5,0,no
54,retired,married,primary,no,5208,no,no,,12,may,255,1,0,no
34,services,married,secondary,no,4685,yes,no,,8,may,56,2,0,no
48,management,married,tertiary,yes,4987,yes,no,cellular,15,may,20,6,2,no
37,admin.,married,tertiary,no,5801,no,no,cellular,11,aug,331,7,0,no
66,retired,married,tertiary,no,6948,no,no,cellular,28,jan,216,1,4,yes
32,management,single,tertiary,no,5751,yes,no,,8,may,64,1,0,no
45,blue-collar,married,secondary,no,5784,yes,yes,,3,jun,34,1,0,no
43,blue-collar,single,secondary,no,5024,no,no,cellular,12,may,68,1,1,no
41,management,married,tertiary,no,5072,yes,no,,7,may,764,3,0,no
40,technician,divorced,tertiary,no,6871,yes,no,cellular,17,nov,64,1,0,no
44,services,single,secondary,no,6378,yes,no,,8,may,257,2,0,no
43,blue-collar,married,primary,no,5188,yes,no,cellular,12,may,58,3,5,no
30,student,single,tertiary,no,11836,no,no,cellular,27,feb,30,3,0,no
32,services,married,secondary,no,5061,yes,no,cellular,8,jul,529,5,0,no
57,admin.,married,secondary,no,4033,yes,no,telephone,15,may,,7,0,no
31,blue-collar,single,tertiary,no,5462,yes,yes,,19,may,147,1,0,no
49,student,married,secondary,no,5000,no,no,cellular,28,aug,173,2,0,no
31,admin.,single,secondary,no,10527,yes,no,,21,may,132,1,0,no
41,admin.,married,tertiary,no,6287,no,no,,16,jun,286,1,0,no
44,management,married,tertiary,no,,no,no,,18,jun,476,1,0,no
54,entrepreneur,married,,no,6956,no,no,cellular,19,nov,221,5,0,no
37,blue-collar,divorced,secondary,no,5000,yes,no,cellular,21,apr,146,4,0,yes
34,management,married,secondary,no,4706,yes,no,,27,may,532,2,0,no
43,technician,married,secondary,no,5275,no,no,cellular,25,aug,69,6,0,no
44,management,married,tertiary,no,5724,yes,no,cellular,17,nov,157,2,1,no
44,services,married,secondary,no,5027,no,no,cellular,25,may,,1,0,no
53,admin.,divorced,secondary,no,5026,yes,no,cellular,7,may,56,1,1,no
36,technician,married,secondary,no,5191,no,no,cellular,31,aug,69,1,0,no
58,technician,divorced,secondary,no,4877,no,no,cellular,5,aug,131,2,0,no
26,student,single,secondary,no,4853,no,no,,4,jun,95,2,0,no
34,technician,single,secondary,no,5179,no,no,cellular,19,aug,294,3,0,no
55,blue-collar,married,primary,no,6086,yes,no,cellular,6,may,146,1,2,no
55,blue-collar,married,secondary,no,5471,yes,no,,30,may,58,2,0,no
34,entrepreneur,married,tertiary,no,5105,yes,no,,28,may,249,2,0,no
41,entrepreneur,divorced,secondary,no,6588,yes,yes,,20,jun,,8,0,no
38,housemaid,divorced,secondary,no,5070,no,no,cellular,27,oct,255,3,1,yes
28,blue-collar,single,secondary,no,7700,no,no,cellular,3,feb,337,4,0,no
41,technician,married,secondary,no,6602,yes,no,cellular,2,jun,142,1,0,no
30,admin.,married,tertiary,no,5000,yes,no,cellular,24,jul,209,2,0,no
39,technician,married,,no,5839,no,no,,30,may,825,2,0,no
41,admin.,married,secondary,no,,yes,no,,5,jun,87,1,0,no
36,technician,married,secondary,no,10902,yes,no,,23,may,219,4,0,no
37,management,married,tertiary,no,5547,yes,yes,,21,may,143,1,0,no
59,self-employed,married,tertiary,no,8800,no,yes,cellular,9,jul,70,1,0,no
26,technician,single,secondary,no,5261,yes,no,,27,may,371,2,0,no
43,technician,married,secondary,no,5000,yes,yes,cellular,4,feb,539,8,5,no
42,management,married,secondary,yes,4966,no,no,cellular,5,feb,176,1,0,no
46,blue-collar,married,,no,14328,yes,no,cellular,5,may,725,3,0,yes
31,admin.,married,secondary,no,5005,yes,yes,cellular,16,jul,101,7,0,no
43,unemployed,married,secondary,no,8529,no,no,cellular,5,feb,169,2,0,no
48,blue-collar,single,tertiary,no,7330,yes,no,,4,jun,,1,0,no
41,blue-collar,married,secondary,no,6334,yes,no,cellular,20,apr,234,5,0,no
32,self-employed,married,tertiary,no,8601,no,no,cellular,22,aug,171,15,0,no
45,technician,married,tertiary,no,5265,no,no,cellular,28,aug,,3,0,no
52,admin.,single,,no,7227,no,no,cellular,24,feb,242,2,0,yes
37,self-employed,married,secondary,no,5487,no,yes,cellular,27,aug,155,15,0,no
38,blue-collar,divorced,secondary,no,5000,yes,no,cellular,11,may,580,1,1,no
36,services,single,secondary,no,5174,yes,no,,7,may,223,2,0,no
58,retired,married,secondary,no,,no,no,cellular,18,nov,297,1,0,no
37,management,married,tertiary,no,8288,no,no,cellular,8,aug,124,2,0,no
30,technician,single,secondary,no,5057,no,no,cellular,2,feb,465,2,0,no
47,technician,married,secondary,no,7246,yes,no,cellular,10,jul,330,1,0,no
40,technician,married,secondary,no,9441,yes,no,cellular,20,nov,153,2,2,no
42,management,divorced,tertiary,no,5000,no,no,,19,may,131,2,0,no
71,unemployed,married,tertiary,no,5353,no,no,cellular,27,jan,208,1,2,no
54,blue-collar,married,secondary,no,5448,yes,yes,cellular,5,aug,98,1,0,no
53,entrepreneur,married,primary,no,5027,yes,no,telephone,10,sep,230,3,0,yes
33,blue-collar,divorced,secondary,no,5474,no,no,cellular,22,jul,400,2,0,no
30,technician,single,tertiary,no,6185,yes,no,cellular,30,apr,284,1,1,no
39,services,divorced,secondary,no,5282,yes,no,cellular,17,jul,243,1,0,no
32,blue-collar,married,secondary,no,5002,yes,no,cellular,15,may,,9,1,no
34,technician,single,secondary,no,5060,no,no,cellular,7,aug,274,2,0,no
39,self-employed,single,tertiary,no,8972,no,no,cellular,30,jul,122,3,0,no
75,retired,married,secondary,no,,no,no,telephone,15,jul,219,2,0,no
33,admin.,divorced,secondary,no,5818,yes,yes,cellular,16,apr,301,3,0,no
40,services,married,secondary,no,14374,yes,no,cellular,21,nov,,8,1,no
37,technician,married,,no,5047,no,no,,19,jun,374,3,0,no
69,retired,married,primary,no,5279,no,no,telephone,12,aug,26,1,0,no
52,unemployed,married,primary,no,5020,yes,no,telephone,28,jan,172,1,0,no
31,admin.,divorced,secondary,no,5360,no,no,cellular,15,may,332,1,2,no
28,technician,single,secondary,no,6532,no,no,cellular,22,may,253,1,5,no
29,management,single,tertiary,no,6673,no,no,cellular,16,aug,200,2,3,no
46,services,married,secondary,no,7420,no,no,cellular,19,nov,405,2,0,no
28,blue-collar,married,secondary,no,5100,yes,yes,,27,may,132,2,0,no
41,admin.,married,secondary,no,5000,no,no,,20,jun,89,1,0,no
42,technician,divorced,secondary,no,6533,no,yes,cellular,5,aug,86,1,0,no
34,admin.,single,secondary,no,5296,no,no,cellular,7,jul,147,4,0,no
28,blue-collar,married,secondary,no,7788,yes,no,,6,jun,369,2,0,yes
43,management,single,secondary,no,5109,yes,no,,27,may,64,3,0,no
32,technician,married,secondary,no,5485,no,no,cellular,26,aug,98,14,0,no
33,technician,single,tertiary,no,5125,no,no,telephone,29,aug,66,2,0,no
70,retired,married,secondary,no,5616,no,no,cellular,27,apr,149,2,1,no
36,services,married,secondary,no,8064,yes,no,telephone,26,aug,240,3,4,no
53,technician,married,secondary,no,5206,no,no,cellular,26,aug,87,6,0,no
30,blue-collar,single,secondary,no,11900,no,no,cellular,21,nov,816,1,0,no
45,services,divorced,secondary,no,4821,no,no,,3,jul,155,2,0,no
31,services,single,secondary,no,5481,yes,no,cellular,20,nov,106,2,2,no
28,admin.,married,secondary,no,5012,yes,no,cellular,30,jan,73,3,3,no
45,blue-collar,married,primary,no,5000,no,no,,23,may,574,5,0,no
51,management,married,tertiary,no,5176,yes,yes,,1,jun,,1,2,no
53,management,married,primary,no,9086,no,no,,20,jun,,3,0,no
40,technician,married,secondary,no,5257,yes,no,,16,may,731,4,0,no
53,blue-collar,married,primary,no,5053,yes,no,cellular,7,apr,208,1,1,no
31,blue-collar,divorced,secondary,no,5006,yes,no,cellular,29,jan,821,1,0,no
30,management,married,tertiary,no,5562,no,no,cellular,21,aug,137,4,0,no
53,entrepreneur,married,secondary,no,4882,yes,no,,9,may,101,3,0,no
40,blue-collar,married,primary,no,7805,yes,no,cellular,14,may,173,6,23,no
26,management,single,secondary,no,5565,yes,no,,6,jun,582,11,0,no
47,blue-collar,married,secondary,no,5000,yes,no,cellular,21,jul,676,1,0,no
51,management,married,tertiary,no,6612,no,no,cellular,16,mar,384,1,5,no
45,unemployed,married,primary,no,5180,yes,yes,,27,may,62,2,0,no
35,management,married,tertiary,no,5000,yes,no,cellular,21,jul,295,3,0,no
36,management,single,tertiary,no,5876,yes,no,,23,may,241,2,0,no
57,admin.,married,secondary,no,7137,no,no,telephone,8,jul,132,7,0,no
42,blue-collar,married,primary,no,5260,yes,no,telephone,31,jul,175,2,0,no
32,blue-collar,married,secondary,yes,4947,yes,no,cellular,16,apr,648,1,1,yes
30,management,married,tertiary,no,5944,no,no,cellular,29,oct,251,2,0,yes
36,technician,married,secondary,no,7394,no,no,cellular,14,aug,184,2,0,no
43,technician,married,secondary,no,5297,yes,no,cellular,14,oct,119,3,0,no
69,retired,single,tertiary,no,7144,no,no,cellular,29,jul,417,1,4,yes
31,technician,single,tertiary,no,5969,no,no,cellular,15,jun,95,1,0,no
35,technician,married,secondary,no,5000,no,no,cellular,14,jul,125,2,0,no
26,entrepreneur,married,tertiary,no,5037,yes,yes,cellular,6,may,207,1,2,no
46,technician,married,secondary,no,5410,no,yes,cellular,21,nov,162,5,0,no
30,technician,married,secondary,no,6211,yes,no,cellular,18,may,176,1,0,no
33,management,single,tertiary,no,5071,no,no,cellular,22,aug,,6,0,no
34,management,married,tertiary,no,5436,yes,no,cellular,17,apr,28,1,1,no
48,blue-collar,married,primary,no,5559,yes,no,,15,may,1231,2,0,no
31,management,married,tertiary,no,6170,no,no,cellular,20,aug,200,4,0,no
46,management,divorced,tertiary,no,5025,no,no,,26,may,103,2,0,no
40,services,married,secondary,no,6325,no,no,,11,jun,150,2,0,no
39,entrepreneur,married,secondary,no,5000,no,no,cellular,21,nov,108,7,0,no
33,technician,single,secondary,no,5647,yes,yes,cellular,4,feb,124,1,1,no
50,blue-collar,married,primary,no,7142,yes,no,cellular,29,jan,309,2,1,no
84,retired,divorced,primary,no,5639,no,no,telephone,18,may,353,3,0,yes
40,blue-collar,married,primary,no,5177,yes,yes,telephone,21,jul,742,4,0,no
55,management,married,tertiary,no,5236,no,no,cellular,4,aug,200,1,0,no
40,services,divorced,secondary,no,6959,yes,no,,30,may,177,1,0,no
46,admin.,married,primary,no,5096,no,no,telephone,4,feb,151,2,0,no
43,self-employed,single,tertiary,no,5000,no,no,,19,jun,147,1,0,no
34,blue-collar,married,secondary,no,5250,yes,no,,29,may,193,6,0,no
35,technician,single,secondary,no,5126,no,no,cellular,22,aug,112,2,0,no
57,retired,married,,no,6621,yes,no,,19,jun,108,1,0,no
25,student,single,secondary,no,5008,no,no,cellular,22,apr,107,2,0,yes
32,self-employed,married,tertiary,no,5189,yes,no,,6,jun,106,2,0,no
52,retired,single,secondary,no,5316,no,no,cellular,12,may,463,3,0,no
31,self-employed,single,tertiary,yes,4718,yes,no,cellular,20,nov,131,3,0,no
34,management,married,tertiary,no,4692,yes,no,cellular,30,apr,140,2,0,no
42,technician,divorced,secondary,no,5248,no,no,cellular,19,aug,163,4,0,no
47,blue-collar,divorced,primary,no,5126,yes,no,,3,jun,,2,0,yes
50,self-employed,divorced,tertiary,no,5013,yes,no,cellular,20,apr,76,1,0,yes
30,technician,married,secondary,no,4607,yes,yes,cellular,16,jul,435,1,0,yes
33,services,single,secondary,no,5358,yes,no,cellular,7,may,302,1,3,no
56,technician,single,tertiary,no,5917,no,no,,9,jun,306,1,0,no
34,admin.,divorced,secondary,no,6268,yes,no,cellular,15,may,259,3,0,no
33,technician,married,secondary,no,4837,yes,yes,cellular,8,aug,502,2,0,no
32,management,single,tertiary,no,5473,yes,no,cellular,11,may,72,2,1,no
34,management,married,tertiary,no,9831,yes,no,cellular,4,feb,265,1,0,no
37,technician,married,secondary,no,6063,yes,no,cellular,31,jul,413,2,0,no
30,management,married,secondary,no,5000,yes,no,cellular,12,may,756,3,0,no
29,blue-collar,married,secondary,no,5424,yes,yes,,14,may,241,2,0,no
56,unemployed,divorced,primary,no,5802,no,no,telephone,3,feb,258,2,0,no
31,management,married,tertiary,no,5430,yes,no,cellular,25,jul,137,16,0,no
59,unemployed,married,,no,8940,no,no,,5,jun,48,2,0,no
36,housemaid,married,secondary,no,7880,no,no,,12,jun,283,1,0,no
51,blue-collar,divorced,secondary,no,6069,yes,no,,30,may,247,2,0,no
54,self-employed,divorced,primary,no,9382,yes,no,telephone,18,may,193,4,0,no
37,management,married,tertiary,no,5000,no,no,cellular,11,mar,129,4,2,no
32,technician,married,tertiary,no,8939,no,no,cellular,8,aug,209,2,0,no
42,self-employed,married,tertiary,no,5753,no,no,,17,jun,31,1,0,no
29,blue-collar,married,secondary,no,5358,no,no,cellular,21,jul,88,5,0,no
52,blue-collar,married,primary,no,6141,yes,no,cellular,12,may,22,5,0,no
40,technician,married,secondary,no,6259,no,no,,20,may,234,5,0,no
30,services,married,secondary,no,5227,no,yes,,3,jun,23,1,0,no
55,entrepreneur,divorced,secondary,no,5538,yes,no,cellular,7,aug,353,2,0,yes
49,management,married,tertiary,no,5092,yes,no,,6,may,221,2,0,no
33,technician,married,tertiary,no,13023,no,no,cellular,25,feb,196,1,4,no
32,services,single,secondary,no,7478,no,yes,cellular,20,nov,395,1,0,no
21,student,single,secondary,no,11844,no,no,cellular,14,aug,126,3,7,no
42,technician,married,secondary,no,5440,yes,no,cellular,3,feb,,5,0,no
56,self-employed,married,secondary,no,5800,no,yes,cellular,9,jul,170,1,0,no
39,unemployed,single,secondary,no,5914,no,no,,5,jun,20,1,0,no
30,entrepreneur,single,secondary,no,5638,no,no,cellular,14,jul,358,6,0,no
55,retired,married,secondary,no,5159,no,no,cellular,28,aug,159,1,0,no
43,blue-collar,married,primary,no,5483,yes,no,cellular,12,may,225,3,0,no
53,unemployed,married,secondary,no,5094,no,no,cellular,10,aug,493,1,14,yes
57,retired,married,secondary,no,6044,no,no,telephone,11,jan,585,1,2,yes
39,self-employed,single,,no,5000,no,no,,20,jun,,11,0,no
56,technician,divorced,tertiary,no,5401,yes,no,telephone,20,nov,26,1,0,no
29,services,single,,no,5033,no,no,,1,jul,161,1,0,no
38,blue-collar,married,primary,no,5506,yes,yes,,12,jun,122,1,0,no
59,management,married,tertiary,no,6881,no,no,cellular,19,nov,456,2,0,no
42,technician,single,,no,5344,yes,no,,3,jun,26,7,0,no
46,blue-collar,married,primary,no,5000,yes,no,,12,may,51,9,0,no
31,admin.,married,secondary,no,5003,yes,no,cellular,28,jul,37,12,0,no
35,services,divorced,secondary,no,5221,yes,no,cellular,14,may,150,1,1,no
50,self-employed,married,secondary,no,5036,no,no,cellular,13,aug,104,10,0,no
42,blue-collar,married,primary,no,5969,yes,no,cellular,13,may,721,1,0,no
36,services,single,secondary,no,5760,no,no,,20,jun,,13,0,no
25,admin.,single,tertiary,no,5220,no,no,cellular,26,may,68,1,0,no
42,management,single,tertiary,no,,no,no,cellular,4,may,74,3,0,no
27,student,single,tertiary,no,4852,yes,no,cellular,11,sep,146,3,1,no
32,blue-collar,married,primary,no,5415,yes,no,,2,jun,777,4,0,yes
57,management,married,tertiary,no,6341,yes,no,,8,may,339,2,0,no
48,blue-collar,married,secondary,no,5865,yes,no,cellular,13,may,78,2,0,no
34,blue-collar,divorced,secondary,no,4434,yes,no,,26,may,248,2,0,no
